Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR445434,3/23/12,8/11/12,27636201,5582512602,27636201,202,3659,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445434,SRX129755,Ki3-root,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300559,SAMN00828651,simple,4577,Zea mays,Ki3 RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,A67F7E07D10EAF6A4A1F0F5172114131,B4AAC0A4C8B00A3E092BE22C0BE2295B
SRR445435,3/23/12,8/11/12,23443860,4735659720,23443860,202,3096,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445435,SRX129756,Ki3-shoot,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300559,SAMN00828651,simple,4577,Zea mays,Ki3 RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,4B1259ECAB48B22AF66B5F207341D4F1,9998AD120D4622B899284F194E015253
SRR445440,3/23/12,8/11/12,25453700,5141647400,25453700,202,3364,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445440,SRX129757,Ki3-tassel,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300559,SAMN00828651,simple,4577,Zea mays,Ki3 RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,2A0DAB175C1C4D4C7B611A6C7829186B,1C1ED133F346B09C670689891EE2CECC
SRR445448,3/23/12,8/11/12,24353756,4919458712,24353756,202,3200,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445448,SRX129759,Ky21-ear,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300561,SAMN00828653,simple,4577,Zea mays,Ky21 RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,38181B2EC835D8144780E144BAF3E61A,37073C03DCEAA737AD1067A86D3ACF8D
SRR445452,3/23/12,8/11/12,23589792,4765137984,23589792,202,3134,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445452,SRX129760,Ky21-root,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300561,SAMN00828653,simple,4577,Zea mays,Ky21 RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,3E8F8A466BE53C00F0B43BB05B27B6CC,AA8C452C4A27B774E5567FF94B49F893
SRR445457,3/23/12,8/11/12,25373950,5125537900,25373950,202,3344,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445457,SRX129761,Ky21-shoot,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300561,SAMN00828653,simple,4577,Zea mays,Ky21 RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,C69804663F2BE25309F409D40017D231,B566250457B276F7FE86AA91EF3480BC
SRR445462,3/23/12,8/11/12,26749278,5403354156,26749278,202,3542,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445462,SRX129762,Ky21-tassel,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300561,SAMN00828653,simple,4577,Zea mays,Ky21 RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,591E25F2CBB5DBE799CEE29C1D90F5EF,64BCDD53A8B8F2BDD833483012C7DB57
SRR445530,3/23/12,8/11/12,24569743,4963088086,24569743,202,2965,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445530,SRX129765,M162W-ear,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300564,SAMN00828656,simple,4577,Zea mays,M162W RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,40063C74E32A25262B237C412B30C5FF,DC67DC1940DCDE1A8E6316A31B813F5A
SRR445531,3/23/12,8/11/12,20809086,4203435372,20809086,202,2763,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445531,SRX129767,M162W-root,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300564,SAMN00828656,simple,4577,Zea mays,M162W RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,CD467E85E26C71FDEE94F53F37232378,BCD22C6B6487ADC1A7034026885CFCF6
SRR445532,3/23/12,8/11/12,23940801,4836041802,23940801,202,3171,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445532,SRX129768,M162W-shoot,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300564,SAMN00828656,simple,4577,Zea mays,M162W RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,29B8BE163E7B22705C120739DF30294D,D189F2B2F1A1ABB91140E141BB9210B7
SRR445533,3/23/12,8/11/12,25647652,5180825704,25647652,202,3387,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445533,SRX129769,M162W-tassel,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300564,SAMN00828656,simple,4577,Zea mays,M162W RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,3BF56339AD99A1701CD34201CB8401AE,8E140E985391E23F884591178F619E10
SRR445534,3/23/12,8/11/12,21414614,4325752028,21414614,202,2500,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445534,SRX129770,M37W-ear,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300566,SAMN00828658,simple,4577,Zea mays,M37W RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,0BC5288B115B136AE16E24B78CA5130E,39C843F1CECEE690B7867404CB932A2E
SRR445583,3/23/12,8/11/12,23311597,4708942594,23311597,202,3089,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445583,SRX129771,M37W-root,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300566,SAMN00828658,simple,4577,Zea mays,M37W RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,FD505DF7A02CC4CAE2D9C2953002BF92,13826989E7CD28DA1638E253A3A465A8
SRR445600,3/23/12,8/11/12,20710326,4183485852,20710326,202,2755,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445600,SRX129772,M37W-shoot,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300566,SAMN00828658,simple,4577,Zea mays,M37W RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,D4EE21C9F85FCAC0F48B44864CE99CC0,96C53BFE3632641C3440E1F74FF0F618
SRR445601,3/23/12,8/11/12,22322335,4509111670,22322335,202,2971,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445601,SRX129773,M37W-ear,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300566,SAMN00828658,simple,4577,Zea mays,M37W RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,E445B6CBB03750BD16A637801D881C08,495F816B56CCB653CA884F6A7B1AFD7A
SRR445614,3/23/12,8/11/12,24064998,4861129596,24064998,202,3166,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445614,SRX129774,Mo17-ear,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300568,SAMN00828660,simple,4577,Zea mays,Mo17 RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,C72C11CDCE983A248D7DDFC66CE3D28B,9EE5FAC9DA33356A84FE69A27AC20106
SRR445616,3/23/12,8/11/12,25351284,5120959368,25351284,202,3311,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445616,SRX129776,Mo17-root,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300568,SAMN00828660,simple,4577,Zea mays,Mo17 RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,41A535854C538877C0B107558E519A68,00BAFF42155D61319D3A99A104201DE8
SRR445617,3/23/12,8/11/12,23003502,4646707404,23003502,202,3043,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445617,SRX129777,Mo17-shoot,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300568,SAMN00828660,simple,4577,Zea mays,Mo17 RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,BEA5159B45059F269D4A240D0A5969EF,310BCF831713AE500C20103F555E0F63
SRR445618,3/23/12,8/11/12,23057320,4657578640,23057320,202,3073,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445618,SRX129778,Mo17-tassel,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300568,SAMN00828660,simple,4577,Zea mays,Mo17 RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,562D16A4B47D89A8871F7676FD017325,26848BC281E660DC44185D038EEBB12F
SRR445619,3/23/12,8/11/12,17464800,3527889600,17464800,202,2018,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445619,SRX129780,Mo18W-ear,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300570,SAMN00828662,simple,4577,Zea mays,Mo18W RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,E447139FBF693E47A933F1A121C7C748,4AB0D97B5840D994F2780AB0A3936EC7
SRR445620,3/23/12,8/11/12,22907734,4627362268,22907734,202,2995,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445620,SRX129781,Mo18W,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300570,SAMN00828662,simple,4577,Zea mays,Mo18W RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,DAC769426383A47D87A64C9DB63F1DF1,C4E0199E2893544DC639F4B9E21785AD
SRR445621,3/23/12,8/11/12,22504628,4545934856,22504628,202,2983,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445621,SRX129782,Mo18W-shoot,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300570,SAMN00828662,simple,4577,Zea mays,Mo18W RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,53428DE0332FB4AA4E23B39A4BDE557E,00CDB9B88B50F443B3603485468B0E4D
SRR445622,3/23/12,8/11/12,17072755,3448696510,17072755,202,2258,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445622,SRX129783,Mo18W-tassel,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300570,SAMN00828662,simple,4577,Zea mays,Mo18W RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,1F84DA8E116AE03D53A5F5248EF1FBA5,D1AACBABCD5663104C787DC1D68C9D84
SRR445623,3/23/12,8/11/12,12426326,2510117852,12426326,202,1602,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445623,SRX129785,Ms71-fieldear,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300572,SAMN00828664,simple,4577,Zea mays,Ms71 RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,0EEF97A67B8F79DB444FC6ED3DB21033,F09B5C08CC3921B2FA88A3BC83DE169D
SRR445624,3/23/12,8/11/12,33897489,6847292778,33897489,202,4428,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445624,SRX129786,Ms71-root,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300572,SAMN00828664,simple,4577,Zea mays,Ms71 RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,BEBD7CFFA9D955123257DF0511A8D63A,102DE960834AE066AF6278A8E9FFD4F2
SRR445625,3/23/12,8/11/12,32607887,6586793174,32607887,202,4246,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445625,SRX129787,Ms71-shoot,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300572,SAMN00828664,simple,4577,Zea mays,Ms71 RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,7F6C0E8B1DD09D064ABC1B82E091DC2D,EDE341C856B3F838F62D63EF9E0BD437
SRR445626,3/23/12,8/11/12,22559475,4557013950,22559475,202,2563,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445626,SRX129788,NC350-ear,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300573,SAMN00828665,simple,4577,Zea mays,NC350 RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,E67EB6C4DCFC8471BE521EC0EB583FE7,1DDB7EBB363E501D8F2A01463DB4B841
SRR445627,3/23/12,8/11/12,23070706,4660282612,23070706,202,3018,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445627,SRX129789,NC350-root,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300573,SAMN00828665,simple,4577,Zea mays,NC350 RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,720161431C00A742B18F9F99D9A3630E,694D3F8D805C82BD8F505FFEC401745E
SRR445628,3/23/12,8/11/12,21932975,4430460950,21932975,202,2904,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445628,SRX129790,NC350-shoot,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300573,SAMN00828665,simple,4577,Zea mays,NC350 RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,57A115BB59A3D7822F878195CCD3190B,21A23F3402D79FF3948A4D5798956E72
SRR445629,3/23/12,8/11/12,22477920,4540539840,22477920,202,2986,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445629,SRX129791,NC350-tassel,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300573,SAMN00828665,simple,4577,Zea mays,NC350 RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,C9596A2A6A11C10ABC948B0357A2056E,DD8732C2DD18D25EA229BAEDAA965E9A
SRR445631,3/23/12,8/11/12,22769052,4599348504,22769052,202,2618,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445631,SRX129792,NC358-ear,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300574,SAMN00828666,simple,4577,Zea mays,NC358 RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,9BF052A6DE48D64199214880B33381AF,2DD0E263EA2AADD7EC1805EFD2DA59B7
SRR445632,3/23/12,8/11/12,19365927,3911917254,19365927,202,2531,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445632,SRX129793,NC358-root,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300574,SAMN00828666,simple,4577,Zea mays,NC358 RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,60D87CA1B7E08A032CB835B63210DCBE,32700CED5C182330C921779A2A26A2BD
SRR445636,3/23/12,8/11/12,24543279,4957742358,24543279,202,3243,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445636,SRX129794,NC358-shoot,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300574,SAMN00828666,simple,4577,Zea mays,NC358 RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,56639EDE67E8F5BEE0B42D38FAFDB1CC,27A284102D3B19DD35DB2279D63D19C9
SRR445637,3/23/12,8/11/12,22485912,4542154224,22485912,202,2979,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445637,SRX129795,NC358-tassel,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300574,SAMN00828666,simple,4577,Zea mays,NC358 RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,80D2948C06A14C5EECBD784BDE32E6D7,F10B51583E9CF54A7220DB993C64C6E5
SRR445638,3/23/12,8/11/12,24194770,4887343540,24194770,202,2924,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445638,SRX129796,Oh43-ear,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300575,SAMN00828667,simple,4577,Zea mays,Oh43 RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,33938B17683455B7AB144DC037C9F980,65B1CE6CAA2247E0BD3385C44B252BF2
SRR445639,3/23/12,8/11/12,24209733,4890366066,24209733,202,3225,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445639,SRX129797,Oh43-root,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300575,SAMN00828667,simple,4577,Zea mays,Oh43 RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,735E3C1E6BC3DAE810DB0099EDEF423D,838EA12429A157D11E61715A0DA9C64D
SRR445640,3/23/12,8/11/12,19874309,4014610418,19874309,202,2627,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445640,SRX129798,Oh43-shoot,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300575,SAMN00828667,simple,4577,Zea mays,Oh43 RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,1B0792D417EFA8858E0811D02E05F06B,CC89C73967FBA2E99270698FDB919978
SRR445641,3/23/12,8/11/12,26231000,5298662000,26231000,202,3078,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR445641,SRX129799,Oh43-tassel,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011480,,,0,SRS300575,SAMN00828667,simple,4577,Zea mays,Oh43 RNA-Seq (NSF-CNV),,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA050790,,public,8DE11762A9B37F353E4CA1110602C4CA,67A2A60D171584DAA27A0BF57721FB4A
SRR448944,4/11/12,8/11/12,7982277,1596455400,7982277,200,943,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR448944,SRX121813,CAU496_DNA,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2000,SRP010764,PRJNA82843,,82843,SRS294452,SAMN00791312,simple,381124,Zea mays subsp. mays,CAU496,,,,,,,no,,,,,"CHINA AGRICULTURAL UNIVERSITY, COLLEGE OF AGRICULT",SRA049859,,public,6F70BF02282AE39579D7622EC854715E,937CBB87FD955935BB55CD0A38075321
SRR448945,4/11/12,8/11/12,5528704,1105740800,5528704,200,655,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR448945,SRX121814,CAU497_DNA,WGS,RANDOM,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,SRP010764,PRJNA82843,,82843,SRS294453,SAMN00791313,simple,381124,Zea mays subsp. mays,CAU497,,,,,,,no,,,,,"CHINA AGRICULTURAL UNIVERSITY, COLLEGE OF AGRICULT",SRA049859,,public,4AA4F905536505239969BCFED77E9FC7,7A9B0334AF40DC3F56E35FE784D5FDDB
SRR448946,4/11/12,8/11/12,18549587,3709917400,18549587,200,2276,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR448946,SRX121814,CAU497_DNA,WGS,RANDOM,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,SRP010764,PRJNA82843,,82843,SRS294453,SAMN00791313,simple,381124,Zea mays subsp. mays,CAU497,,,,,,,no,,,,,"CHINA AGRICULTURAL UNIVERSITY, COLLEGE OF AGRICULT",SRA049859,,public,A76AB08B1B8251502C6FE1A5CCE7023F,706F630990B1CC4D3EE42EE848E5E704
SRR448947,4/11/12,8/11/12,7310261,1462052200,7310261,200,860,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR448947,SRX121815,CAU498_DNA,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2000,SRP010764,PRJNA82843,,82843,SRS294454,SAMN00791314,simple,381124,Zea mays subsp. mays,CAU498,,,,,,,no,,,,,"CHINA AGRICULTURAL UNIVERSITY, COLLEGE OF AGRICULT",SRA049859,,public,14C80864AA2D07E97ED6034A9104D804,A975930A505AE5B4344E368BFADF0C4D
SRR448948,4/11/12,8/11/12,12443721,2488744200,12443721,200,1472,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR448948,SRX121816,CAU501_DNA,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2000,SRP010764,PRJNA82843,,82843,SRS294455,SAMN00791315,simple,381124,Zea mays subsp. mays,CAU501,,,,,,,no,,,,,"CHINA AGRICULTURAL UNIVERSITY, COLLEGE OF AGRICULT",SRA049859,,public,E860BF298DE17D64FE4B683EEFD9896E,1A012F9BE10A7AE9BE1FD78CEE4F36D9
SRR448950,4/11/12,8/11/12,12093753,2418750600,12093753,200,1403,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR448950,SRX121820,CAU503_DNA,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2000,SRP010764,PRJNA82843,,82843,SRS294457,SAMN00791317,simple,381124,Zea mays subsp. mays,CAU503,,,,,,,no,,,,,"CHINA AGRICULTURAL UNIVERSITY, COLLEGE OF AGRICULT",SRA049859,,public,A1E243B59D28007F48F588F6A6D573B4,9A4775E6F7BD75B92CED69F2F0BE1788
SRR448951,4/11/12,8/11/12,10974703,2194940600,10974703,200,1269,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR448951,SRX121821,CAU505_DNA,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2000,SRP010764,PRJNA82843,,82843,SRS294458,SAMN00791318,simple,381124,Zea mays subsp. mays,maize,,,,,,,no,,,,,"CHINA AGRICULTURAL UNIVERSITY, COLLEGE OF AGRICULT",SRA049859,,public,1684BE620CD25DF0286FE2AA88135868,1B88ED1B3DBFB9114E27BF7578DB45A4
SRR448952,4/11/12,8/11/12,1219208,243841600,1219208,200,141,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR448952,SRX121822,CAU510_DNA,WGS,RANDOM,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,SRP010764,PRJNA82843,,82843,SRS294459,SAMN00791319,simple,381124,Zea mays subsp. mays,CAU510,,,,,,,no,,,,,"CHINA AGRICULTURAL UNIVERSITY, COLLEGE OF AGRICULT",SRA049859,,public,B8570856660ACACC09A69E8978A94CEF,75A7C83F08CDE169E1B274D24E1B1DE9
SRR448953,4/11/12,8/11/12,12572740,2514548000,12572740,200,1530,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR448953,SRX121822,CAU510_DNA,WGS,RANDOM,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,SRP010764,PRJNA82843,,82843,SRS294459,SAMN00791319,simple,381124,Zea mays subsp. mays,CAU510,,,,,,,no,,,,,"CHINA AGRICULTURAL UNIVERSITY, COLLEGE OF AGRICULT",SRA049859,,public,4DA1754C29C464F843596E21B503C21E,27B9F3F34E6CBFCACA575D9466A4CB58
SRR448954,4/11/12,8/11/12,5050576,1010115200,5050576,200,584,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR448954,SRX121911,CAU513_DNA,WGS,RANDOM,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,SRP010764,PRJNA82843,,82843,SRS294460,SAMN00791320,simple,381124,Zea mays subsp. mays,CAU513,,,,,,,no,,,,,"CHINA AGRICULTURAL UNIVERSITY, COLLEGE OF AGRICULT",SRA049859,,public,D2F6607541EC328D2FFB319648D07518,CAA093613BB748411CD9BD88AB0C032A
